article_stock_id,article_id,stock_code,published_at,title,description,body_head,url,suggested_event_id,gold_event_id,label_status,label_note,reference_set_type,evaluation_eligible,qa_reason,qa_warning,event_size,event_start_at,event_end_at,split_unit_id,split_unit_size,split_unit_eligible_size,split_unit_event_count,split_unit_article_count,split_unit_start_at,split_unit_end_at
1119:000660,1119,000660,2026-07-19T08:46:00+00:00,"삼성, 세계 기술 브랜드 가치 8위…한국 기업 유일 톱10 - 메디컬투데이","삼성 외에도 SK하이닉스 , LG, 쿠팡, 네이버 등 한국 브랜드 4곳이 100위 안에 포함됐다. SK하이닉스 는 브랜드 가치가 전년보다 15% 증가한 158억달러(약 23조5000억원)로 28위를 기록하며 지난해보다 한 계단...",서울 삼성전자 서초사옥. (사진=연합뉴스) [mdtoday = 김주성 기자] 삼성이 세계 기술 브랜드 10위권을 지켰지만 엔비디아의 약진으로 순위는 한 단계 내려갔다. 19일 업계에 따르면 영국 브랜드 가치 평가기관 브랜드파이낸스가 발표한 '테크놀로지 100 2026'에서 삼성은 8위를 기록하며 상위 10위권에 이름을 올린 유일한 한국 기업으로 평가됐다.,https://mdtoday.co.kr/news/articleView.html?idxno=605271,000660_evt_454,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
529:000660,529,000660,2026-07-19T01:13:00+00:00,김용범 “삼전·하닉 레버리지 폐지 어렵다…시장 충격 최소화 방법 고민해야”,김용범 청와대 정책실장이 주식시장 변동성을 키우고 있다는 지적이 일고 있는 삼성전자· SK하이닉스 단일종목 레버리지 상품과 관련해 “폐지 자체가 시장에 엄청난 충격을 주기 때문에 그건 상상하기 어렵다”고...,시사 전체기사 김용범 “삼전·하닉 레버리지 폐지 어렵다…시장 충격 최소화 방법 고민해야” 입력: 2026-07-19 10:13 수정: 2026-07-19 10:14 공유하기 글자 크기 조정 김용범 청와대 정책실장이 지난 14일 청와대에서 이재명 대통령 주재로 열린 국무회의에서 발언하고 있다. 연합뉴스 김용범 청와대 정책실장이 주식시장 변동성을 키우고 있다는,https://kmib.co.kr/article/view.asp?arcid=0030129833&code=61111111&cp=nv,000660_evt_458,000660_gold_038,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
506:000660,506,000660,2026-07-19T01:52:00+00:00,김용범 “삼전닉스 레버리지 상장폐지 어려워…시장 충격 최소화 고민해야“,"삼성전자와 SK하이닉스 레버리지 상품에 대해 ""상장폐지는 어렵다""는 입장을 밝혔습니다. 김 실장은 오늘(19일) KBS 일요진단에 출연해 ""이미 투자자들이 투자하고 있고 상품이 10조 이상 형성돼 있는데 상장폐지를 하면...","""재개발·재건축, 단기간에 공급 확보하는 것 아냐"" ""초고가 주택 기준, 의견 수렴 뒤 7월 세법 개정안 반영"" ""보유세 올리면 양도세 낮춰야 된다 말하기 어려워"" 김용범 정책실장, 관훈클럽 초청 토론회 (서울=연합뉴스) 서대연 기자 = 김용범 대통령비서실 정책실장이 24일 서울 중구 프레스센터에서 열린 관훈토론회에서 모두발언을 하고 있다. 2026.6.2",http://yonhapnewstv.co.kr/news/AKR20260719105143lrL,000660_evt_458,000660_gold_038,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
505:000660,505,000660,2026-07-19T01:53:00+00:00,"김용범 ""삼전닉스 레버리지 ETF 상장폐지 어려워‥시장 충격 최소화 논...","김용범 청와대 정책실장이 주식시장 변동성을 키운다는 비판을 받는 삼성전자· SK하이닉스 레버리지 ETF와 관련해, 시장 퇴출은 어렵다고 선을 그었습니다. 김 실장은 오늘 KBS1TV '일요진단'에 출연해 단일종목 ETF에 대해...",,https://imnews.imbc.com/news/2026/politics/article/6838412_36911.html,000660_evt_458,000660_gold_038,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,missing_body_head,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
421:000660,421,000660,2026-07-19T02:45:00+00:00,김용범 “삼전닉스 레버리지 ETF 상장폐지 어려워…충격 최소화 논의”,"김용범 대통령 정책실장이 주식시장 변동성을 키운다며 논란을 빚은 삼성전자· SK하이닉스 레버리지 ETF와 관련해 ""상장폐지는 상상하기 어렵다""고 밝혔습니다. 김 실장은 오늘(19일) KBS1TV '일요진단'에 출연해 단일종목...","김용범 대통령 정책실장이 주식시장 변동성을 키운다며 논란을 빚은 삼성전자·SK하이닉스 레버리지 ETF와 관련해 ""상장폐지는 상상하기 어렵다""고 밝혔습니다. 김 실장은 오늘(19일) KBS1TV '일요진단'에 출연해 단일종목 ETF에 대해 ""이미 도입돼 투자자들이 투자를 하고 있고, 상품이 10조 이상 형성돼 만약에 상장 폐지를 하게 되면 시장에 엄청난 충격",https://ichannela.com/news/main/news_detailPage.do?publishId=000000540458,000660_evt_458,000660_gold_038,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
415:000660,415,000660,2026-07-19T02:51:00+00:00,"김용범 ""삼전·하닉 레버리지 ETF 폐지 어렵다…시장 충격 최소화 논의해야""","김용범 청와대 정책실장이 19일 삼성전자와 SK하이닉스 단일종목 레버리지 상장지수펀드(ETF) 논란과 관련해 ""상장폐지는 상상하기 어렵다""고 말했다. 김 실장은 이날 아침 KBS1 TV '일요진단 라이브'에 나와 ""이미 투자자들이...","[서울=뉴시스] 조성봉 기자 = 김용범 정책실장이 14일 청와대에서 열린 국무회의에서 발언하고 있다. 2026.07.14. [email protected] 이재명 대통령, ""문화 힘으로 인류 유산 지키고 세계평화에 기여"" 국내 최대 파충류·양서류 박람회, '2026 코리아 렙타일쇼' ""불길 안 잡히는 쿠팡 물류센터 붕괴 위험에 주민 긴급 대피령 인천의 한",https://newsis.com/view/NISX20260719_0003714057,000660_evt_458,000660_gold_038,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
68:000660,68,000660,2026-07-19T11:10:00+00:00,"김용범 ""삼전닉스 레버리지 ETF 상폐 어려워‥충격 최소화 논의""","주식시장의 변동성을 키운다는 비판이 제기된 삼성전자와 SK하이닉스 레버리지 ETF에 대해 김용범 청와대 정책실장이 ""시장 퇴출은 어렵다""고 밝혔습니다. 김 실장은 오늘 KBS '일요진단'에 출연해 ""해당 상품이 10조...",,https://imnews.imbc.com/replay/2026/nwdesk/article/6838463_37004.html,000660_evt_458,000660_gold_038,assistant_confirmed,유지: 기존 후보 그룹을 검토 후 유지,AI-reviewed reference set,true,,missing_body_head,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
528:000660,528,000660,2026-07-19T01:16:00+00:00,"김용범 ""삼전닉스 레버리지 다양한 방법 고민…괴리율 최소화해야""","김용범 청와대 정책실장은 19일 삼성전자· SK하이닉스 단일종목 레버리지 상장지수펀드(ETF)와 관련해 ""이 상품이 특정 시기에 시장에 주는 충격을 최소화할 수 있는 더 다양한 방법을 고민해야 한다고 본다""며 추가...","""괴리율 맞추려 매도해야 하는 부담…상장폐지는 상상하기 어렵다"" '드러누워 막았어야' 이찬진 발언에 ""함께 상의해서 내린 결정"" 김용범 정책실장이 14일 청와대에서 열린 국무회의에서 발언하고 있다. 2026.7.14 ⓒ 뉴스1 이재명 기자 관련 키워드 단일종목ETF 삼성전자 SK하이닉스 한재준 기자 [속보]李대통령 ""인류유산 지키고, 세계 평화·번영 기여…",https://news1.kr/politics/president/6231891,000660_evt_460,000660_gold_038,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
449:000660,449,000660,2026-07-19T02:12:00+00:00,김용범 “삼전닉스 레버리지 괴리율 최소화해야…폐지는 상상 어려워”,김용범 청와대 정책실장이 19일 삼성전자· SK하이닉스 단일종목 레버리지 상장지수펀드(ETF)에 대해 “시장에 주는 충격을 최소화할 수 있는 다양한 방법을 고민해야 한다”며 추가 보완책을 시사했다. 김 실장은 이날 KBS...,김용범 청와대 정책실장이 19일 삼성전자·SK하이닉스 단일종목 레버리지 상장지수펀드(ETF)에 대해 “시장에 주는 충격을 최소화할 수 있는 다양한 방법을 고민해야 한다”며 추가 보완책을 시사했다. 김 실장은 이날 KBS 일요진단에 출연해 단일종목 레버리지 ETF로 인해 꼬리(선물)가 몸통(현물)을 흔드는 ‘웩더독’ 현상을 언급하며 이같이 말했다. 그는 “(,https://sedaily.com/article/20069070?ref=naver,000660_evt_460,000660_gold_038,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
1483:000660,1483,000660,2026-07-19T01:19:00+00:00,삼성 브랜드 가치 145조원… 엔비디아에 밀려 세계 8위,애플 904조원으로 1위… 엔비디아 2.1배 늘어 5위 안착 톱100에 SK하이닉스 28위·LG 44위·쿠팡 49위·네이버 95위 삼성의 브랜드 가치가 올해 974억1500만달러(약 145조원)로 평가돼 세계 기술 브랜드 가운데 8위를...,"삼성의 브랜드 가치가 올해 974억1500만달러(약 145조원)로 평가돼 세계 기술 브랜드 가운데 8위를 기록했다. 브랜드 가치는 전년 대비 8.9% 증가했지만, 순위는 한 계단 내려갔다. 19일 업계에 따르면 삼성은 영국의 브랜드 가치 평가업체 브랜드파이낸스가 최근 발표한 ‘테크놀로지 100 2026’ 상위 10위 안에 포함된 유일한 한국 브랜드다. 작년",https://biz.chosun.com/it-science/ict/2026/07/19/BES4L3FQERCHXEUXT3C36EUFIA,000660_evt_462,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
418:000660,418,000660,2026-07-19T02:48:00+00:00,삼성 브랜드 가치 144조원 '세계 8위'…1위는 '이 회사',"국내 테크 브랜드 중 두 번째로 높은 가치를 인정받은 기업은 SK하이닉스 로, 지난해보다 한 계단 오른 28위였다. 이어 LG가 8계단 내린 44위였고, 한국 기업으로 분류된 쿠팡이 한 계단 내려간 49위로 나타났다. 100위...",한경TV는 귀하의 경제 습관에 도움을 드립니다. 지금 경제 소식 구독하고 소중한 자산을 모으고 불리세요. 삼성 브랜드 가치 144조원 ＇세계 8위＇…1위는 ＇이 회사＇ 한국경제TV 디지털뉴스부 김현경 기자 한국경제TV와 파트너는 금융투자업자가 아닌 유사투자자문업자로 개별적인 투자 상담과 자금 운영이 불가합니다. 본 사이트에서 제공되는 모든 정보는 투자판단의,http://wowtv.co.kr/NewsCenter/News/Read?articleId=A202607190031&t=NN,000660_evt_462,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
515:000660,515,000660,2026-07-19T01:41:00+00:00,김용범 “삼전닉스 레버리지 고민…상장폐지는 어려워” - 매일경제,괴리율 최소화 모색 추가 보완책 마련 시사 김용범 청와대 정책실장이 19일 삼성전자· SK하이닉스 단일종목 레버리지 상장지수펀드(ETF)와 관련해 “이 상품이 특정 시기에 시장에 주는 충격을 최소화할 수 있는 더 다양한...,Google 검색에서 매일경제 기사를 더 자주 볼 수 있습니다. 김용범 청와대 정책실장이 19일 삼성전자·SK하이닉스 단일종목 레버리지 상장지수펀드(ETF)와 관련해 “이 상품이 특정 시기에 시장에 주는 충격을 최소화할 수 있는 더 다양한 방법을 고민해야 한다고 본다”며 추가 보완책 마련을 시사했다. 김용범 정책실장은 이날 KBS 일요진단에 출연해 “이번에,https://mk.co.kr/article/12101595,000660_evt_472,000660_gold_038,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
447:000660,447,000660,2026-07-19T02:16:00+00:00,"김용범 “삼전닉스 레버리지, 상장폐지는 어려워... 다양한 방법 고민”","부동산 관련 사과 “국민들께 죄송” “대미1호 투자 8∼9월엔 해야"" 김용범 청와대 정책실장이 19일 삼성전자· SK하이닉스 단일종목 레버리지 상장지수펀드(ETF) 논란에 대해 “상장 폐지는 사실 생각하기 어렵다”며...",김용범 청와대 정책실장이 19일 삼성전자·SK하이닉스 단일종목 레버리지 상장지수펀드(ETF) 논란에 대해 “상장 폐지는 사실 생각하기 어렵다”며 “시장 충격을 최소화할 수 있는 다양한 방법을 더 고민해야 한다”고 했다. 김 실장은 이날 KBS 일요진단에 출연해 “이미 투자자들이 투자하고 있고 10조원 이상 규모가 형성된 상품을 상장 폐지하면 그 자체가 시장,https://chosun.com/politics/blue_house/2026/07/19/YATU4ZVOFRD4BMM2XUO5R7GGOA,000660_evt_472,000660_gold_038,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
261:000660,261,000660,2026-07-19T05:55:00+00:00,"청와대 정책실장 ""삼전닉스 레버리지 고민…상장폐지는 어려워""","김용범 청와대 정책실장은 19일 삼성전자· SK하이닉스 단일종목 레버리지 상장지수펀드(ETF)와 관련해 ""특정 시기에 시장에 주는 충격을 최소화할 수 있는 더 다양한 방법을 고민해야 한다고 본다""고 말했다. 김 정책실장은...","정치 전체 청와대 정책실장 ""삼전닉스 레버리지 고민…상장폐지는 어려워"" 지정용 기자 등록: 2026.07.19 오후 14:55 수정: 2026.07.19 오후 14:57 김용범 청와대 정책실장 /연합뉴스 김용범 청와대 정책실장은 19일 삼성전자·SK하이닉스 단일종목 레버리지 상장지수펀드(ETF)와 관련해 ""특정 시기에 시장에 주는 충격을 최소화할 수 있는",https://news.tvchosun.com/site/data/html_dir/2026/07/19/2026071990066.html,000660_evt_472,000660_gold_038,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,32,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00,SU_bb7a0dc1b5,69,69,2,37,2026-07-19T01:13:00+00:00,2026-07-19T11:10:00+00:00
1466:000660,1466,000660,2026-07-19T01:46:00+00:00,"삼성, 브랜드 가치 144조원···국내 유일 '글로벌 톱10' - 시사저널e",◇ SK하이닉스 ·네이버 동반 선전···중국 브랜드 약진에 한국 비중은 감소 올해 글로벌 테크 브랜드 100위 안에 이름을 올린 국내 기업은 삼성을 포함해 모두 5곳이었다. 기업 수는 지난해와 동일했지만 순위에는 일부...,전년 대비 8.9% 증가···엔비디아 급부상에 순위는 한 계단 하락 SK하이닉스·LG·네이버 등 5곳 100위권 유지···중국 브랜드 약진에 한국 비중은 소폭 감소 서울 서초구 삼성 사옥 / 사진=연합뉴스 [시사저널e=노경은 기자] 삼성이 올해 글로벌 테크 브랜드 가치 평가에서 국내 기업 가운데 유일하게 세계 10위 안에 이름을 올렸다. 브랜드 가치는 지난,https://sisajournal-e.com/news/articleView.html?idxno=422516,000660_evt_478,000660_gold_034,assistant_confirmed,병합: 동일한 구체적 사건으로 판단,AI-reviewed reference set,true,,,29,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00,SU_8fad401d86,38,38,2,32,2026-07-18T22:05:00+00:00,2026-07-19T10:40:00+00:00
